date,symbol,holder_level,holders,shares,ratio,source
2026-05-29,1224,12,2,900000,1.25,TDCC
2026-05-29,1224,13,5,3408000,4.73,TDCC
2026-05-29,1224,14,0,0,0.0,TDCC
2026-05-29,1224,15,13,59231655,82.36,TDCC
2026-05-29,1224,16,0,0,0.0,TDCC
2026-05-29,1224,17,3622,71910293,100.0,TDCC
2026-05-29,1224,2,606,1260022,1.75,TDCC
2026-05-29,1224,3,110,909072,1.26,TDCC
2026-05-29,1224,4,25,326696,0.45,TDCC
2026-05-29,1224,5,18,349568,0.48,TDCC
2026-05-29,1224,6,15,377867,0.52,TDCC
2026-05-29,1224,7,9,338000,0.47,TDCC
2026-05-29,1224,8,13,623984,0.86,TDCC
2026-05-29,1224,9,13,995000,1.38,TDCC
2026-05-29,1225,1,39590,641867,0.26,TDCC
2026-05-29,1225,10,20,2822228,1.16,TDCC
2026-05-29,1225,11,22,6040392,2.49,TDCC
2026-05-29,1225,12,7,3355193,1.38,TDCC
2026-05-29,1225,13,3,2023313,0.83,TDCC
2026-05-29,1225,14,2,1743695,0.71,TDCC
2026-05-29,1225,15,27,208765193,86.17,TDCC
2026-05-29,1225,16,0,0,0.0,TDCC
2026-05-29,1225,17,42771,242268306,100.0,TDCC
2026-05-29,1225,2,2339,4603431,1.9,TDCC
2026-05-29,1225,3,368,2580010,1.06,TDCC
2026-05-29,1225,4,165,2004395,0.82,TDCC
2026-05-29,1225,5,70,1232045,0.5,TDCC
2026-05-29,1225,6,64,1508869,0.62,TDCC
2026-05-29,1225,7,37,1302598,0.53,TDCC
2026-05-29,1225,8,19,860288,0.35,TDCC
2026-05-29,1225,9,38,2784789,1.14,TDCC
2026-05-29,1227,1,11471,2340742,0.25,TDCC
2026-05-29,1227,10,172,23368515,2.55,TDCC
2026-05-29,1227,11,60,16181575,1.76,TDCC
2026-05-29,1227,12,28,13618404,1.48,TDCC
2026-05-29,1227,13,9,6251330,0.68,TDCC
2026-05-29,1227,14,7,6260565,0.68,TDCC
2026-05-29,1227,15,26,590681674,64.54,TDCC
2026-05-29,1227,16,0,0,0.0,TDCC
2026-05-29,1227,17,54960,915089591,100.0,TDCC
2026-05-29,1227,2,31488,68710529,7.5,TDCC
2026-05-29,1227,3,6254,48367543,5.28,TDCC
2026-05-29,1227,4,2006,25449479,2.78,TDCC
2026-05-29,1227,5,1146,20979187,2.29,TDCC
2026-05-29,1227,6,1003,25353637,2.77,TDCC
2026-05-29,1227,7,466,16415951,1.79,TDCC
2026-05-29,1227,8,294,13591932,1.48,TDCC
2026-05-29,1227,9,530,37518528,4.09,TDCC
2026-05-29,1228,1,1172,198283,1.78,TDCC
2026-05-29,1228,10,6,852724,7.66,TDCC
2026-05-29,1228,11,4,1057822,9.5,TDCC
2026-05-29,1228,12,1,523820,4.7,TDCC
2026-05-29,1228,13,2,1473795,13.23,TDCC
2026-05-29,1228,14,1,870715,7.82,TDCC
2026-05-29,1228,15,1,1355477,12.17,TDCC
2026-05-29,1228,16,0,0,0.0,TDCC
2026-05-29,1228,17,1584,11131691,100.0,TDCC
2026-05-29,1228,2,221,558037,5.01,TDCC
2026-05-29,1228,3,70,579316,5.2,TDCC
2026-05-29,1228,4,17,208208,1.87,TDCC
2026-05-29,1228,5,21,362493,3.25,TDCC
2026-05-29,1228,6,25,637249,5.72,TDCC
2026-05-29,1228,7,10,353814,3.17,TDCC
2026-05-29,1228,8,12,575855,5.17,TDCC
2026-05-29,1228,9,21,1524083,13.69,TDCC
2026-05-29,1229,1,33467,8449515,0.47,TDCC
2026-05-29,1229,10,493,65428258,3.64,TDCC
2026-05-29,1229,11,215,59068699,3.28,TDCC
2026-05-29,1229,12,51,24909466,1.38,TDCC
2026-05-29,1229,13,17,12059216,0.67,TDCC
2026-05-29,1229,14,16,14480115,0.8,TDCC
2026-05-29,1229,15,72,1115081167,62.08,TDCC
2026-05-29,1229,16,0,0,0.0,TDCC
2026-05-29,1229,17,102232,1795960668,100.0,TDCC
2026-05-29,1229,2,44071,100055789,5.57,TDCC
2026-05-29,1229,3,11439,81855910,4.55,TDCC
2026-05-29,1229,4,4575,55879446,3.11,TDCC
2026-05-29,1229,5,2303,40289436,2.24,TDCC
2026-05-29,1229,6,2427,59021901,3.28,TDCC
2026-05-29,1229,7,1079,37451621,2.08,TDCC
2026-05-29,1229,8,716,32275160,1.79,TDCC
2026-05-29,1229,9,1291,89654969,4.99,TDCC
2026-05-29,1231,1,17010,3659399,1.22,TDCC
2026-05-29,1231,10,53,7487546,2.5,TDCC
2026-05-29,1231,11,22,5851425,1.96,TDCC
2026-05-29,1231,12,7,3218332,1.07,TDCC
2026-05-29,1231,13,0,0,0.0,TDCC
2026-05-29,1231,14,2,1973700,0.66,TDCC
2026-05-29,1231,15,17,187761421,62.91,TDCC
2026-05-29,1231,16,0,0,0.0,TDCC
2026-05-29,1231,17,35521,298454475,100.0,TDCC
2026-05-29,1231,2,14278,29860346,10.0,TDCC
2026-05-29,1231,3,2283,16454873,5.51,TDCC
2026-05-29,1231,4,785,9543210,3.19,TDCC
2026-05-29,1231,5,370,6516728,2.18,TDCC
2026-05-29,1231,6,332,8119522,2.72,TDCC
2026-05-29,1231,7,147,5114895,1.71,TDCC
2026-05-29,1231,8,77,3474287,1.16,TDCC
2026-05-29,1231,9,138,9418791,3.15,TDCC
2026-05-29,1232,1,7839,1099252,0.68,TDCC
2026-05-29,1232,10,30,4255054,2.65,TDCC
2026-05-29,1232,11,9,2786014,1.74,TDCC
2026-05-29,1232,12,2,977172,0.61,TDCC
2026-05-29,1232,13,2,1336000,0.83,TDCC
2026-05-29,1232,14,0,0,0.0,TDCC
2026-05-29,1232,15,6,115602029,72.26,TDCC
2026-05-29,1232,16,0,0,0.0,TDCC
2026-05-29,1232,17,16618,159974915,100.0,TDCC
2026-05-29,1232,2,7479,13806031,8.63,TDCC
2026-05-29,1232,3,686,5356851,3.34,TDCC
2026-05-29,1232,4,206,2619098,1.63,TDCC
2026-05-29,1232,5,112,2030551,1.26,TDCC
2026-05-29,1232,6,102,2608129,1.63,TDCC
2026-05-29,1232,7,54,1918177,1.19,TDCC
2026-05-29,1232,8,37,1703966,1.06,TDCC
2026-05-29,1232,9,54,3876591,2.42,TDCC
2026-05-29,1233,1,7958,242420,0.26,TDCC
2026-05-29,1233,10,35,4868736,5.37,TDCC
2026-05-29,1233,11,22,6610162,7.29,TDCC
2026-05-29,1233,12,8,3758559,4.14,TDCC
2026-05-29,1233,13,2,1386695,1.53,TDCC
2026-05-29,1233,14,1,975538,1.07,TDCC
2026-05-29,1233,15,16,61040629,67.37,TDCC
2026-05-29,1233,16,0,0,0.0,TDCC
2026-05-29,1233,17,10079,90591948,100.0,TDCC
2026-05-29,1233,2,1636,2952640,3.25,TDCC
2026-05-29,1233,3,171,1350351,1.49,TDCC
2026-05-29,1233,4,59,737450,0.81,TDCC
2026-05-29,1233,5,39,690426,0.76,TDCC
2026-05-29,1233,6,43,1082619,1.19,TDCC
2026-05-29,1233,7,23,799604,0.88,TDCC
2026-05-29,1233,8,20,911194,1.0,TDCC
2026-05-29,1233,9,46,3184925,3.51,TDCC
2026-05-29,1234,1,15301,922492,0.22,TDCC
2026-05-29,1234,10,65,9543832,2.37,TDCC
2026-05-29,1234,11,46,13307053,3.31,TDCC
2026-05-29,1234,12,28,14052714,3.49,TDCC
2026-05-29,1234,13,20,13787053,3.43,TDCC
2026-05-29,1234,14,9,8120492,2.02,TDCC
2026-05-29,1234,15,80,298750299,74.33,TDCC
2026-05-29,1234,16,0,0,0.0,TDCC
2026-05-29,1234,17,24462,401871094,100.0,TDCC
2026-05-29,1234,2,7144,13953005,3.47,TDCC
2026-05-29,1234,3,988,7859050,1.95,TDCC
2026-05-29,1234,4,265,3410272,0.84,TDCC
2026-05-29,1234,5,157,2882322,0.71,TDCC
2026-05-29,1234,6,138,3492166,0.86,TDCC
2026-05-29,1234,7,73,2583146,0.64,TDCC
2026-05-29,1234,8,48,2200889,0.54,TDCC
2026-05-29,1234,9,100,7006309,1.74,TDCC
2026-05-29,1235,1,2176,265408,0.14,TDCC
2026-05-29,1235,10,7,943629,0.5,TDCC
2026-05-29,1235,11,4,1184796,0.62,TDCC
2026-05-29,1235,12,4,2116818,1.12,TDCC
2026-05-29,1235,13,1,798978,0.42,TDCC
2026-05-29,1235,14,0,0,0.0,TDCC
2026-05-29,1235,15,12,179132196,94.99,TDCC
2026-05-29,1235,16,0,0,0.0,TDCC
2026-05-29,1235,17,2976,188577836,100.0,TDCC
2026-05-29,1235,2,606,1218427,0.64,TDCC
2026-05-29,1235,3,91,642375,0.34,TDCC
2026-05-29,1235,4,22,276662,0.14,TDCC
2026-05-29,1235,5,15,262433,0.13,TDCC
2026-05-29,1235,6,12,290983,0.15,TDCC
2026-05-29,1235,7,6,203645,0.1,TDCC
2026-05-29,1235,8,7,318167,0.16,TDCC
2026-05-29,1235,9,13,923319,0.48,TDCC
2026-05-29,1236,1,9798,1568071,1.8,TDCC
2026-05-29,1236,10,13,1862354,2.14,TDCC
2026-05-29,1236,11,7,1840342,2.12,TDCC
2026-05-29,1236,12,1,476000,0.54,TDCC
2026-05-29,1236,13,1,650000,0.74,TDCC
2026-05-29,1236,14,4,3803177,4.38,TDCC
2026-05-29,1236,15,18,67496469,77.87,TDCC
2026-05-29,1236,16,0,0,0.0,TDCC
2026-05-29,1236,17,11880,86674008,100.0,TDCC
2026-05-29,1236,2,1718,3274358,3.77,TDCC
2026-05-29,1236,3,170,1228301,1.41,TDCC
2026-05-29,1236,4,54,682987,0.78,TDCC
2026-05-29,1236,5,22,403656,0.46,TDCC
2026-05-29,1236,6,25,620264,0.71,TDCC
2026-05-29,1236,7,12,408908,0.47,TDCC
2026-05-29,1236,8,11,499722,0.57,TDCC
2026-05-29,1236,9,26,1859399,2.14,TDCC
2026-05-29,1238,1,261,98466,0.32,TDCC
2026-05-29,1238,10,23,3167750,10.57,TDCC
2026-05-29,1238,11,8,2064980,6.89,TDCC
2026-05-29,1238,12,2,950000,3.17,TDCC
2026-05-29,1238,13,0,0,0.0,TDCC
2026-05-29,1238,14,0,0,0.0,TDCC
2026-05-29,1238,15,2,2566000,8.56,TDCC
2026-05-29,1238,16,0,0,0.0,TDCC
2026-05-29,1238,17,2044,29947720,100.0,TDCC
2026-05-29,1238,2,885,2431186,8.11,TDCC
2026-05-29,1238,3,421,3922136,13.09,TDCC
2026-05-29,1238,4,77,1039570,3.47,TDCC
2026-05-29,1238,5,132,2575904,8.6,TDCC
2026-05-29,1238,6,75,2078676,6.94,TDCC
2026-05-29,1238,7,46,1768860,5.9,TDCC
2026-05-29,1238,8,54,2646656,8.83,TDCC
2026-05-29,1238,9,58,4637536,15.48,TDCC
2026-05-29,1240,1,1467,205555,0.46,TDCC
2026-05-29,1240,10,12,1752665,3.96,TDCC
2026-05-29,1240,11,11,3368303,7.61,TDCC
2026-05-29,1240,12,6,3164399,7.15,TDCC
2026-05-29,1240,13,6,4200281,9.49,TDCC
2026-05-29,1240,14,2,1729756,3.91,TDCC
2026-05-29,1240,15,11,21728368,49.12,TDCC
2026-05-29,1240,16,0,0,0.0,TDCC
2026-05-29,1240,17,3025,44232373,100.0,TDCC
2026-05-29,1240,2,1185,2214137,5.0,TDCC
2026-05-29,1240,3,161,1166024,2.63,TDCC
2026-05-29,1240,4,51,618172,1.39,TDCC
2026-05-29,1240,5,36,624099,1.41,TDCC
2026-05-29,1240,6,28,685739,1.55,TDCC
2026-05-29,1240,7,15,532523,1.2,TDCC
2026-05-29,1240,8,12,544087,1.23,TDCC
2026-05-29,1240,9,22,1698265,3.83,TDCC
2026-05-29,1256,1,3932,808805,2.26,TDCC
2026-05-29,1256,10,7,908610,2.53,TDCC
2026-05-29,1256,11,10,2930013,8.19,TDCC
2026-05-29,1256,12,4,1915525,5.35,TDCC
2026-05-29,1256,13,2,1279493,3.57,TDCC
2026-05-29,1256,14,2,1871710,5.23,TDCC
2026-05-29,1256,15,3,16858046,47.12,TDCC
2026-05-29,1256,16,0,0,0.0,TDCC
2026-05-29,1256,17,6365,35772160,100.0,TDCC
2026-05-29,1256,2,2032,3828839,10.7,TDCC
2026-05-29,1256,3,244,1760041,4.92,TDCC
2026-05-29,1256,4,45,523832,1.46,TDCC
2026-05-29,1256,5,22,386313,1.07,TDCC
2026-05-29,1256,6,28,670384,1.87,TDCC
2026-05-29,1256,7,7,232618,0.65,TDCC
2026-05-29,1256,8,5,221618,0.61,TDCC
2026-05-29,1256,9,22,1576313,4.4,TDCC
2026-05-29,1259,1,15211,135642,0.41,TDCC
2026-05-29,1259,10,9,1216431,3.75,TDCC
2026-05-29,1259,11,5,1340782,4.13,TDCC
2026-05-29,1259,12,1,546940,1.68,TDCC
2026-05-29,1259,13,1,783500,2.41,TDCC
2026-05-29,1259,14,0,0,0.0,TDCC
2026-05-29,1259,15,6,23075479,71.24,TDCC
2026-05-29,1259,16,0,0,0.0,TDCC
2026-05-29,1259,17,16585,32389500,100.0,TDCC
2026-05-29,1259,2,1155,2114690,6.52,TDCC
2026-05-29,1259,3,111,858226,2.64,TDCC
2026-05-29,1259,4,33,413556,1.27,TDCC
2026-05-29,1259,5,18,327263,1.01,TDCC
2026-05-29,1259,6,11,266322,0.82,TDCC
2026-05-29,1259,7,5,162792,0.5,TDCC
2026-05-29,1259,8,7,339420,1.04,TDCC
2026-05-29,1259,9,12,808457,2.49,TDCC
2026-05-29,1260,1,326,49349,0.04,TDCC
2026-05-29,1260,10,33,4544588,4.45,TDCC
2026-05-29,1260,11,29,8145011,7.97,TDCC
2026-05-29,1260,12,6,3037025,2.97,TDCC
2026-05-29,1260,13,2,1482237,1.45,TDCC
2026-05-29,1260,14,1,858000,0.84,TDCC
2026-05-29,1260,15,20,72102507,70.62,TDCC
2026-05-29,1260,16,0,0,0.0,TDCC
2026-05-29,1260,17,1369,102098182,100.0,TDCC
2026-05-29,1260,2,498,1074943,1.05,TDCC
2026-05-29,1260,3,146,1098698,1.07,TDCC
2026-05-29,1260,4,76,957446,0.93,TDCC
2026-05-29,1260,5,57,1027054,1.0,TDCC
2026-05-29,1260,6,62,1545240,1.51,TDCC
2026-05-29,1260,7,33,1188628,1.16,TDCC
2026-05-29,1260,8,30,1356953,1.32,TDCC
2026-05-29,1260,9,50,3630503,3.55,TDCC
2026-05-29,1264,1,5346,1004890,2.71,TDCC
2026-05-29,1264,10,8,1077746,2.9,TDCC
2026-05-29,1264,11,18,4776414,12.89,TDCC
2026-05-29,1264,12,3,1486711,4.01,TDCC
2026-05-29,1264,13,3,2093357,5.64,TDCC
2026-05-29,1264,14,6,5245864,14.15,TDCC
2026-05-29,1264,15,5,9206243,24.84,TDCC
2026-05-29,1264,16,0,0,0.0,TDCC
2026-05-29,1264,17,8951,37052367,100.0,TDCC
2026-05-29,1264,2,3062,5580685,15.06,TDCC
2026-05-29,1264,3,301,2119266,5.71,TDCC
2026-05-29,1264,4,95,1141978,3.08,TDCC
2026-05-29,1264,5,33,589286,1.59,TDCC
2026-05-29,1264,6,35,869397,2.34,TDCC
2026-05-29,1264,7,14,507570,1.36,TDCC
2026-05-29,1264,8,6,268152,0.72,TDCC
2026-05-29,1264,9,16,1084808,2.92,TDCC
2026-05-29,1268,1,1676,169643,0.4,TDCC
2026-05-29,1268,10,5,744063,1.76,TDCC
2026-05-29,1268,11,5,1469956,3.48,TDCC
2026-05-29,1268,12,5,2436595,5.77,TDCC
2026-05-29,1268,13,0,0,0.0,TDCC
2026-05-29,1268,14,0,0,0.0,TDCC
2026-05-29,1268,15,12,30492667,72.21,TDCC
2026-05-29,1268,16,0,0,0.0,TDCC
2026-05-29,1268,17,3396,42223730,100.0,TDCC
2026-05-29,1268,2,1426,2438507,5.77,TDCC
2026-05-29,1268,3,132,986732,2.33,TDCC
2026-05-29,1268,4,44,536224,1.26,TDCC
2026-05-29,1268,5,26,464545,1.1,TDCC
2026-05-29,1268,6,31,783979,1.85,TDCC
2026-05-29,1268,7,10,320004,0.75,TDCC
2026-05-29,1268,8,8,355707,0.84,TDCC
2026-05-29,1268,9,16,1025108,2.42,TDCC
2026-05-29,1269,1,398,48255,0.23,TDCC
2026-05-29,1269,10,3,504928,2.41,TDCC
2026-05-29,1269,11,9,2332859,11.16,TDCC
2026-05-29,1269,12,1,423000,2.02,TDCC
2026-05-29,1269,13,1,605245,2.89,TDCC
2026-05-29,1269,14,0,0,0.0,TDCC
2026-05-29,1269,15,5,15199059,72.71,TDCC
2026-05-29,1269,16,0,0,0.0,TDCC
2026-05-29,1269,17,667,20902261,100.0,TDCC
2026-05-29,1269,2,174,318678,1.52,TDCC
2026-05-29,1269,3,32,232317,1.11,TDCC
2026-05-29,1269,4,13,155404,0.74,TDCC
2026-05-29,1269,5,12,214888,1.02,TDCC
2026-05-29,1269,6,5,133442,0.63,TDCC
2026-05-29,1269,7,3,104401,0.49,TDCC
2026-05-29,1269,8,3,129867,0.62,TDCC
2026-05-29,1269,9,8,499918,2.39,TDCC
2026-05-29,1271,1,977,176449,0.29,TDCC
2026-05-29,1271,10,27,3539557,5.86,TDCC
2026-05-29,1271,11,15,4057239,6.71,TDCC
2026-05-29,1271,12,7,3474187,5.75,TDCC
2026-05-29,1271,13,1,676940,1.12,TDCC
2026-05-29,1271,14,3,2790380,4.62,TDCC
2026-05-29,1271,15,7,33474135,55.43,TDCC
2026-05-29,1271,16,0,0,0.0,TDCC
2026-05-29,1271,17,2953,60389066,100.0,TDCC
2026-05-29,1271,2,1374,2639176,4.37,TDCC
2026-05-29,1271,3,236,1636760,2.71,TDCC
2026-05-29,1271,4,121,1440156,2.38,TDCC
2026-05-29,1271,5,44,761072,1.26,TDCC
2026-05-29,1271,6,57,1359007,2.25,TDCC
2026-05-29,1271,7,25,836312,1.38,TDCC
2026-05-29,1271,8,21,938854,1.55,TDCC
2026-05-29,1271,9,38,2588842,4.28,TDCC
2026-05-29,1293,1,135,14386,0.08,TDCC
2026-05-29,1293,10,8,1072409,6.27,TDCC
2026-05-29,1293,11,6,1630836,9.54,TDCC
2026-05-29,1293,12,1,519769,3.04,TDCC
2026-05-29,1293,13,3,2173781,12.71,TDCC
2026-05-29,1293,14,3,2736575,16.0,TDCC
2026-05-29,1293,15,4,7181617,42.01,TDCC
2026-05-29,1293,16,0,0,0.0,TDCC
2026-05-29,1293,17,399,17094112,100.0,TDCC
2026-05-29,1293,2,168,328980,1.92,TDCC
2026-05-29,1293,3,23,185127,1.08,TDCC
2026-05-29,1293,4,23,296956,1.73,TDCC
2026-05-29,1293,5,6,105274,0.61,TDCC
2026-05-29,1293,6,5,109960,0.64,TDCC
2026-05-29,1293,7,5,173404,1.01,TDCC
2026-05-29,1293,8,4,174828,1.02,TDCC
2026-05-29,1293,9,5,390210,2.28,TDCC
2026-05-29,1294,1,2923,115693,0.37,TDCC
2026-05-29,1294,10,15,2386345,7.8,TDCC
2026-05-29,1294,11,14,4055045,13.26,TDCC
2026-05-29,1294,12,2,931000,3.04,TDCC
2026-05-29,1294,13,5,3394875,11.1,TDCC
2026-05-29,1294,14,1,835772,2.73,TDCC
2026-05-29,1294,15,4,12180133,39.84,TDCC
2026-05-29,1294,16,0,0,0.0,TDCC
2026-05-29,1294,17,4208,30571563,100.0,TDCC
2026-05-29,1294,2,969,1847452,6.04,TDCC
2026-05-29,1294,3,131,979091,3.2,TDCC
2026-05-29,1294,4,55,669708,2.19,TDCC
2026-05-29,1294,5,19,346174,1.13,TDCC
2026-05-29,1294,6,25,604268,1.97,TDCC
2026-05-29,1294,7,18,632226,2.06,TDCC
2026-05-29,1294,8,10,436065,1.42,TDCC
2026-05-29,1294,9,17,1157716,3.78,TDCC
2026-05-29,1295,1,885,137858,0.39,TDCC
2026-05-29,1295,10,11,1572430,4.56,TDCC
2026-05-29,1295,11,9,2744345,7.96,TDCC
2026-05-29,1295,12,2,863620,2.5,TDCC
2026-05-29,1295,13,3,2201648,6.38,TDCC
2026-05-29,1295,14,1,887660,2.57,TDCC
2026-05-29,1295,15,8,15207685,44.11,TDCC
2026-05-29,1295,16,0,0,0.0,TDCC
2026-05-29,1295,17,3245,34474800,100.0,TDCC
2026-05-29,1295,2,1887,3678549,10.67,TDCC
2026-05-29,1295,3,224,1712539,4.96,TDCC
2026-05-29,1295,4,74,943770,2.73,TDCC
2026-05-29,1295,5,54,956324,2.77,TDCC
2026-05-29,1295,6,37,937068,2.71,TDCC
2026-05-29,1295,7,19,652530,1.89,TDCC
2026-05-29,1295,8,11,499194,1.44,TDCC
2026-05-29,1295,9,20,1479580,4.29,TDCC
2026-05-29,1301,1,83953,19577865,0.3,TDCC
2026-05-29,1301,10,1148,158647460,2.49,TDCC
2026-05-29,1301,11,482,134087631,2.1,TDCC
2026-05-29,1301,12,151,74937654,1.17,TDCC
2026-05-29,1301,13,81,56445162,0.88,TDCC
2026-05-29,1301,14,47,42263065,0.66,TDCC
2026-05-29,1301,15,289,4468022397,70.18,TDCC
2026-05-29,1301,16,0,0,0.0,TDCC
2026-05-29,1301,17,309447,6365740781,100.0,TDCC
2026-05-29,1301,2,158770,352011998,5.52,TDCC
2026-05-29,1301,3,32853,252960684,3.97,TDCC
2026-05-29,1301,4,11598,145744538,2.28,TDCC
2026-05-29,1301,5,6693,122025888,1.91,TDCC
2026-05-29,1301,6,5964,149963177,2.35,TDCC
2026-05-29,1301,7,2672,94844517,1.48,TDCC
2026-05-29,1301,8,1733,79832078,1.25,TDCC
2026-05-29,1301,9,3013,214376667,3.36,TDCC
2026-05-29,1303,1,86097,17919063,0.22,TDCC
2026-05-29,1303,10,924,127136739,1.6,TDCC
2026-05-29,1303,11,451,126947916,1.6,TDCC
2026-05-29,1303,12,169,82408607,1.03,TDCC
2026-05-29,1303,13,83,58179586,0.73,TDCC
2026-05-29,1303,14,66,59757070,0.75,TDCC
2026-05-29,1303,15,373,6537894566,82.43,TDCC
2026-05-29,1303,16,2,8000,0.0,TDCC
2026-05-29,1303,17,254955,7930821589,100.0,TDCC
2026-05-29,1303,2,126423,256758887,3.23,TDCC
2026-05-29,1303,3,20444,152262619,1.91,TDCC
2026-05-29,1303,4,7304,89835268,1.13,TDCC
2026-05-29,1303,5,3849,69178457,0.87,TDCC
2026-05-29,1303,6,3814,94387434,1.19,TDCC
2026-05-29,1303,7,1728,60549160,0.76,TDCC
2026-05-29,1303,8,1141,51595344,0.65,TDCC
2026-05-29,1303,9,2089,146018873,1.84,TDCC
2026-05-29,1304,1,42480,6008895,0.5,TDCC
2026-05-29,1304,10,332,46648750,3.92,TDCC
2026-05-29,1304,11,115,32432589,2.72,TDCC
2026-05-29,1304,12,38,18021109,1.51,TDCC
2026-05-29,1304,13,17,11836579,0.99,TDCC
2026-05-29,1304,14,8,7146380,0.6,TDCC
2026-05-29,1304,15,45,677862355,57.02,TDCC
2026-05-29,1304,16,0,0,0.0,TDCC
2026-05-29,1304,17,103193,1188763500,100.0,TDCC
2026-05-29,1304,2,42883,95165571,8.0,TDCC
2026-05-29,1304,3,8780,69108944,5.81,TDCC
2026-05-29,1304,4,2845,36022811,3.03,TDCC
2026-05-29,1304,5,1917,35301641,2.96,TDCC
2026-05-29,1304,6,1594,40774120,3.42,TDCC
2026-05-29,1304,7,766,27297276,2.29,TDCC
2026-05-29,1304,8,527,24486090,2.05,TDCC
2026-05-29,1304,9,846,60650390,5.1,TDCC
2026-05-29,1305,1,36683,3271988,0.56,TDCC
2026-05-29,1305,10,180,24589452,4.23,TDCC
2026-05-29,1305,11,88,24753250,4.26,TDCC
2026-05-29,1305,12,18,8644590,1.48,TDCC
2026-05-29,1305,13,11,7654868,1.31,TDCC
2026-05-29,1305,14,1,958607,0.16,TDCC
2026-05-29,1305,15,24,279981096,48.18,TDCC
2026-05-29,1305,16,0,0,0.0,TDCC
2026-05-29,1305,17,72539,581050494,100.0,TDCC
2026-05-29,1305,2,24991,54967332,9.45,TDCC
2026-05-29,1305,3,5341,41004459,7.05,TDCC
2026-05-29,1305,4,1809,22636943,3.89,TDCC
2026-05-29,1305,5,1109,20354887,3.5,TDCC
2026-05-29,1305,6,1020,25854918,4.44,TDCC
2026-05-29,1305,7,456,16233361,2.79,TDCC
2026-05-29,1305,8,318,14693716,2.52,TDCC
2026-05-29,1305,9,490,35451027,6.1,TDCC
2026-05-29,1306,1,2580,556856,1.24,TDCC
2026-05-29,1306,10,35,5005558,11.22,TDCC
2026-05-29,1306,11,8,2163535,4.85,TDCC
2026-05-29,1306,12,2,863000,1.93,TDCC
2026-05-29,1306,13,0,0,0.0,TDCC
2026-05-29,1306,14,0,0,0.0,TDCC
2026-05-29,1306,15,2,8639500,19.36,TDCC
2026-05-29,1306,16,0,0,0.0,TDCC
2026-05-29,1306,17,6143,44605880,100.0,TDCC
2026-05-29,1306,2,2261,5329877,11.94,TDCC
2026-05-29,1306,3,577,4645653,10.41,TDCC
2026-05-29,1306,4,226,2812139,6.3,TDCC
2026-05-29,1306,5,175,3280932,7.35,TDCC
2026-05-29,1306,6,118,3039104,6.81,TDCC
2026-05-29,1306,7,55,1961997,4.39,TDCC
2026-05-29,1306,8,41,1933916,4.33,TDCC
2026-05-29,1306,9,63,4373813,9.8,TDCC
2026-05-29,1307,1,8251,1178540,0.29,TDCC
2026-05-29,1307,10,56,7591160,1.9,TDCC
2026-05-29,1307,11,42,12274354,3.08,TDCC
2026-05-29,1307,12,9,4270461,1.07,TDCC
2026-05-29,1307,13,4,2709358,0.68,TDCC
2026-05-29,1307,14,2,1861287,0.46,TDCC
2026-05-29,1307,15,43,311377719,78.27,TDCC
2026-05-29,1307,16,0,0,0.0,TDCC
2026-05-29,1307,17,18064,397818126,100.0,TDCC
2026-05-29,1307,2,7191,15264969,3.83,TDCC
2026-05-29,1307,3,1319,10192592,2.56,TDCC
2026-05-29,1307,4,401,5043606,1.26,TDCC
2026-05-29,1307,5,239,4315278,1.08,TDCC
2026-05-29,1307,6,203,5167467,1.29,TDCC
2026-05-29,1307,7,97,3506123,0.88,TDCC
2026-05-29,1307,8,75,3465102,0.87,TDCC
2026-05-29,1307,9,132,9600110,2.41,TDCC
2026-05-29,1308,1,41568,4222913,0.71,TDCC
2026-05-29,1308,10,185,25746494,4.33,TDCC
2026-05-29,1308,11,79,22202195,3.73,TDCC
2026-05-29,1308,12,19,9550393,1.6,TDCC
2026-05-29,1308,13,10,6956715,1.17,TDCC
2026-05-29,1308,14,2,1945000,0.32,TDCC
2026-05-29,1308,15,28,286802565,48.3,TDCC
2026-05-29,1308,16,0,0,0.0,TDCC
2026-05-29,1308,17,77887,593743919,100.0,TDCC
2026-05-29,1308,2,25172,55827525,9.4,TDCC
2026-05-29,1308,3,5461,41456060,6.98,TDCC
2026-05-29,1308,4,1834,22775949,3.83,TDCC
2026-05-29,1308,5,1230,22421759,3.77,TDCC
2026-05-29,1308,6,1002,25287115,4.25,TDCC
2026-05-29,1308,7,476,16946867,2.85,TDCC
2026-05-29,1308,8,281,12941026,2.17,TDCC
2026-05-29,1308,9,540,38661343,6.51,TDCC
2026-05-29,1309,1,46742,4060147,1.02,TDCC
2026-05-29,1309,10,122,16888182,4.24,TDCC
2026-05-29,1309,11,45,11925501,2.99,TDCC
2026-05-29,1309,12,15,7380059,1.85,TDCC
2026-05-29,1309,13,8,5451179,1.37,TDCC
2026-05-29,1309,14,1,900000,0.22,TDCC
2026-05-29,1309,15,11,173602838,43.66,TDCC
2026-05-29,1309,16,1,7950,0.0,TDCC
2026-05-29,1309,17,79409,397586848,100.0,TDCC
2026-05-29,1309,2,24073,51716193,13.0,TDCC
2026-05-29,1309,3,4445,32692751,8.22,TDCC
2026-05-29,1309,4,1683,20523229,5.16,TDCC
2026-05-29,1309,5,796,14466689,3.63,TDCC
2026-05-29,1309,6,718,17795545,4.47,TDCC
