date,symbol,foreign_net,investment_trust_net,dealer_net,total_institutional_net,source
2026-01-02,6488,-830818,1072000,32182,273364,TPEX
2026-01-02,6492,-64000,0,486,-63514,TPEX
2026-01-02,6494,8000,0,0,8000,TPEX
2026-01-02,6498,12000,0,25,12025,TPEX
2026-01-02,6499,119492,0,246,119738,TPEX
2026-01-02,6506,-1000,0,0,-1000,TPEX
2026-01-02,6508,3000,0,0,3000,TPEX
2026-01-02,6509,-12000,-1000,0,-13000,TPEX
2026-01-02,6510,-19002,-3000,-2345,-24347,TPEX
2026-01-02,6516,-2000,0,0,-2000,TPEX
2026-01-02,6517,73000,0,617,73617,TPEX
2026-01-02,6523,6000,0,0,6000,TPEX
2026-01-02,6530,51000,0,499,51499,TPEX
2026-01-02,6532,33000,0,211,33211,TPEX
2026-01-02,6535,-183000,0,-313,-183313,TPEX
2026-01-02,6538,36000,-311,411,36100,TPEX
2026-01-02,6546,-6000,0,-451,-6451,TPEX
2026-01-02,6547,-558000,0,-17004,-575004,TPEX
2026-01-02,6548,-805000,2739000,15996,1949996,TPEX
2026-01-02,6556,2000,0,0,2000,TPEX
2026-01-02,6560,8000,0,4,8004,TPEX
2026-01-02,6561,-18000,10000,-24,-8024,TPEX
2026-01-02,6568,-97000,0,-565,-97565,TPEX
2026-01-02,6569,6000,0,1,6001,TPEX
2026-01-02,6576,-17000,0,0,-17000,TPEX
2026-01-02,6577,-5000,0,0,-5000,TPEX
2026-01-02,6578,-21000,0,0,-21000,TPEX
2026-01-02,6584,-521000,-249000,23538,-746462,TPEX
2026-01-02,6588,303000,0,2633,305633,TPEX
2026-01-02,6593,33000,0,3471,36471,TPEX
2026-01-02,6596,61000,0,3911,64911,TPEX
2026-01-02,6603,-364000,0,-7834,-371834,TPEX
2026-01-02,6609,57000,0,61,57061,TPEX
2026-01-02,6612,3000,0,0,3000,TPEX
2026-01-02,6613,14000,-2600,-1976,9424,TPEX
2026-01-02,6616,-1000,0,0,-1000,TPEX
2026-01-02,6617,-100000,0,0,-100000,TPEX
2026-01-02,6620,11000,0,0,11000,TPEX
2026-01-02,6624,14000,0,-2001,11999,TPEX
2026-01-02,6629,15000,0,12,15012,TPEX
2026-01-02,6637,-5000,0,0,-5000,TPEX
2026-01-02,6640,48000,0,15751,63751,TPEX
2026-01-02,6642,20000,0,0,20000,TPEX
2026-01-02,6643,49349,0,17929,67278,TPEX
2026-01-02,6649,29000,0,507,29507,TPEX
2026-01-02,6651,6000,0,0,6000,TPEX
2026-01-02,6654,-10000,0,0,-10000,TPEX
2026-01-02,6664,186000,0,22330,208330,TPEX
2026-01-02,6667,-130000,0,15552,-114448,TPEX
2026-01-02,6679,-106000,0,3645,-102355,TPEX
2026-01-02,6683,4000,0,33155,37155,TPEX
2026-01-02,6684,42000,0,-51,41949,TPEX
2026-01-02,6690,2000,0,0,2000,TPEX
2026-01-02,6692,-5000,0,0,-5000,TPEX
2026-01-02,6693,73000,0,7000,80000,TPEX
2026-01-02,6697,-2000,0,0,-2000,TPEX
2026-01-02,6703,8000,0,-1,7999,TPEX
2026-01-02,6708,3000,0,0,3000,TPEX
2026-01-02,6712,214000,0,6306,220306,TPEX
2026-01-02,6716,7000,0,0,7000,TPEX
2026-01-02,6720,-9000,0,0,-9000,TPEX
2026-01-02,6725,-16000,0,129000,113000,TPEX
2026-01-02,6727,84000,0,-26000,58000,TPEX
2026-01-02,6728,6000,0,0,6000,TPEX
2026-01-02,6730,4000,0,0,4000,TPEX
2026-01-02,6732,28000,0,-91,27909,TPEX
2026-01-02,6733,39000,0,-5000,34000,TPEX
2026-01-02,6735,-3000,0,621,-2379,TPEX
2026-01-02,6739,85000,0,26472,111472,TPEX
2026-01-02,6741,78000,0,0,78000,TPEX
2026-01-02,6751,-40000,0,0,-40000,TPEX
2026-01-02,6752,38000,0,130,38130,TPEX
2026-01-02,6761,61000,0,1805,62805,TPEX
2026-01-02,6763,110806,0,36000,146806,TPEX
2026-01-02,6767,1000,0,0,1000,TPEX
2026-01-02,6785,-3000,-2000,2180,-2820,TPEX
2026-01-02,6788,-35970,0,21800,-14170,TPEX
2026-01-02,6791,9000,0,0,9000,TPEX
2026-01-02,6803,-8000,57000,8000,57000,TPEX
2026-01-02,6804,1000,0,0,1000,TPEX
2026-01-02,6811,-25000,0,478,-24522,TPEX
2026-01-02,6821,8000,0,0,8000,TPEX
2026-01-02,6823,-29000,0,0,-29000,TPEX
2026-01-02,6829,51000,0,-1003,49997,TPEX
2026-01-02,6840,-2000,0,0,-2000,TPEX
2026-01-02,6841,117000,0,0,117000,TPEX
2026-01-02,6859,-9000,0,0,-9000,TPEX
2026-01-02,6865,0,0,73,73,TPEX
2026-01-02,6870,-17000,0,3,-16997,TPEX
2026-01-02,6872,-1000,0,0,-1000,TPEX
2026-01-02,6874,8000,0,0,8000,TPEX
2026-01-02,6875,11000,0,-19,10981,TPEX
2026-01-02,6877,53000,0,300516,353516,TPEX
2026-01-02,6894,-14000,0,-777,-14777,TPEX
2026-01-02,6895,11000,0,3011,14011,TPEX
2026-01-02,6899,-1000,0,0,-1000,TPEX
2026-01-02,6903,-431000,0,25709,-405291,TPEX
2026-01-02,6910,91000,0,-97240,-6240,TPEX
2026-01-02,6913,48000,0,-2000,46000,TPEX
2026-01-02,6922,15000,0,3,15003,TPEX
2026-01-02,6925,32000,0,-59,31941,TPEX
2026-01-02,6953,16000,0,0,16000,TPEX
2026-01-02,6967,-51000,0,0,-51000,TPEX
2026-01-02,6968,-5000,0,0,-5000,TPEX
2026-01-02,6982,56000,0,0,56000,TPEX
2026-01-02,6996,12000,0,0,12000,TPEX
2026-01-02,6997,1000,0,0,1000,TPEX
2026-01-02,7402,-20000,120000,29319,129319,TPEX
2026-01-02,7547,-4000,0,0,-4000,TPEX
2026-01-02,7556,-6000,0,0,-6000,TPEX
2026-01-02,7584,0,0,0,0,TPEX
2026-01-02,7642,8000,0,0,8000,TPEX
2026-01-02,7703,-16900,0,-189,-17089,TPEX
2026-01-02,7712,85000,0,0,85000,TPEX
2026-01-02,7713,-1000,0,0,-1000,TPEX
2026-01-02,7714,32000,0,21964,53964,TPEX
2026-01-02,7715,-1000,0,0,-1000,TPEX
2026-01-02,7717,0,0,11000,11000,TPEX
2026-01-02,7723,-67000,0,0,-67000,TPEX
2026-01-02,7728,-41000,0,64851,23851,TPEX
2026-01-02,7734,-22890,0,3007,-19883,TPEX
2026-01-02,7738,40000,0,0,40000,TPEX
2026-01-02,7744,53000,0,28000,81000,TPEX
2026-01-02,7747,-1000,0,0,-1000,TPEX
2026-01-02,7751,63000,0,7151,70151,TPEX
2026-01-02,7757,-5000,0,0,-5000,TPEX
2026-01-02,7770,4000,0,243,4243,TPEX
2026-01-02,7777,-102000,0,0,-102000,TPEX
2026-01-02,7782,-2000,0,0,-2000,TPEX
2026-01-02,7805,-54000,0,-1000,-55000,TPEX
2026-01-02,7810,0,0,-69479,-69479,TPEX
2026-01-02,8027,-963655,0,67137,-896518,TPEX
2026-01-02,8032,18000,0,-5,17995,TPEX
2026-01-02,8034,205000,0,0,205000,TPEX
2026-01-02,8038,180000,0,0,180000,TPEX
2026-01-02,8040,13000,0,0,13000,TPEX
2026-01-02,8042,387000,0,124092,511092,TPEX
2026-01-02,8043,613000,0,891,613891,TPEX
2026-01-02,8044,-267000,0,7052,-259948,TPEX
2026-01-02,8047,-66000,0,-973,-66973,TPEX
2026-01-02,8048,87000,0,5000,92000,TPEX
2026-01-02,8049,17000,0,-95,16905,TPEX
2026-01-02,8050,-38000,1429,-72,-36643,TPEX
2026-01-02,8054,-1709000,0,-173487,-1882487,TPEX
2026-01-02,8059,29000,0,-200,28800,TPEX
2026-01-02,8064,-647000,0,170228,-476772,TPEX
2026-01-02,8066,-8000,0,0,-8000,TPEX
2026-01-02,8068,-601000,0,57,-600943,TPEX
2026-01-02,8069,-2820720,3330000,10820,520100,TPEX
2026-01-02,8071,169000,0,-25143,143857,TPEX
2026-01-02,8074,-609000,0,202,-608798,TPEX
2026-01-02,8076,150000,0,377,150377,TPEX
2026-01-02,8083,10,0,0,10,TPEX
2026-01-02,8084,76282,0,0,76282,TPEX
2026-01-02,8085,17000,0,-106,16894,TPEX
2026-01-02,8086,-410000,0,10667,-399333,TPEX
2026-01-02,8087,-1000,0,0,-1000,TPEX
2026-01-02,8088,712000,0,0,712000,TPEX
2026-01-02,8089,62000,0,0,62000,TPEX
2026-01-02,8091,50000,-593,-693,48714,TPEX
2026-01-02,8092,1000,0,0,1000,TPEX
2026-01-02,8096,539000,0,335653,874653,TPEX
2026-01-02,8097,3000,0,-1431,1569,TPEX
2026-01-02,8099,48000,0,12,48012,TPEX
2026-01-02,8102,-3000,0,-1000,-4000,TPEX
2026-01-02,8107,2000,0,0,2000,TPEX
2026-01-02,8109,-31000,0,-8,-31008,TPEX
2026-01-02,8111,-96000,0,-21981,-117981,TPEX
2026-01-02,8121,468000,0,2944,470944,TPEX
2026-01-02,8147,4200,0,289,4489,TPEX
2026-01-02,8155,-265000,0,-12190,-277190,TPEX
2026-01-02,8171,56000,0,-8000,48000,TPEX
2026-01-02,8176,0,0,254,254,TPEX
2026-01-02,8182,1000,0,0,1000,TPEX
2026-01-02,8183,118000,0,-7653,110347,TPEX
2026-01-02,8227,-35000,0,-7780,-42780,TPEX
2026-01-02,8234,129000,0,-11150,117850,TPEX
2026-01-02,8240,-103000,0,3728,-99272,TPEX
2026-01-02,8255,-108000,0,-1612,-109612,TPEX
2026-01-02,8272,-1000,0,0,-1000,TPEX
2026-01-02,8277,77000,0,-2,76998,TPEX
2026-01-02,8279,10005,0,0,10005,TPEX
2026-01-02,8289,39000,0,0,39000,TPEX
2026-01-02,8299,-183112,-563000,232837,-513275,TPEX
2026-01-02,8349,22000,0,116,22116,TPEX
2026-01-02,8354,-4000,0,-128,-4128,TPEX
2026-01-02,8358,2039360,5987000,380148,8406508,TPEX
2026-01-02,8383,19000,0,-242,18758,TPEX
2026-01-02,8390,223500,0,9185,232685,TPEX
2026-01-02,8401,2000,0,0,2000,TPEX
2026-01-02,8403,0,0,0,0,TPEX
2026-01-02,8409,0,0,-2,-2,TPEX
2026-01-02,8410,-10000,0,0,-10000,TPEX
2026-01-02,8415,-37000,103000,-36000,30000,TPEX
2026-01-02,8421,3000,0,0,3000,TPEX
2026-01-02,8423,-12000,0,171,-11829,TPEX
2026-01-02,8426,3000,0,0,3000,TPEX
2026-01-02,8431,1218104,0,62876,1280980,TPEX
2026-01-02,8432,0,0,0,0,TPEX
2026-01-02,8433,0,0,-1000,-1000,TPEX
2026-01-02,8435,1000,0,0,1000,TPEX
2026-01-02,8436,184000,63662,-448,247214,TPEX
2026-01-02,8437,1000,0,0,1000,TPEX
2026-01-02,8440,6000,0,0,6000,TPEX
2026-01-02,8444,-2000,0,0,-2000,TPEX
2026-01-02,8446,19000,0,589,19589,TPEX
2026-01-02,8450,5000,0,0,5000,TPEX
2026-01-02,8489,15000,0,0,15000,TPEX
2026-01-02,8905,-1000,0,0,-1000,TPEX
2026-01-02,8906,-4000,0,0,-4000,TPEX
2026-01-02,8916,5000,0,-21000,-16000,TPEX
2026-01-02,8917,-1000,0,-123,-1123,TPEX
2026-01-02,8924,-47000,0,0,-47000,TPEX
2026-01-02,8927,-271000,0,49000,-222000,TPEX
2026-01-02,8930,11000,0,0,11000,TPEX
2026-01-02,8931,2000,0,0,2000,TPEX
2026-01-02,8932,-518589,0,1280,-517309,TPEX
2026-01-02,8933,0,0,113,113,TPEX
2026-01-02,8935,-355000,0,559,-354441,TPEX
2026-01-02,8936,-459000,0,1469,-457531,TPEX
2026-01-02,8937,56000,0,22003,78003,TPEX
2026-01-02,8938,-6000,0,0,-6000,TPEX
2026-01-02,8941,-10000,0,0,-10000,TPEX
2026-01-02,8942,-38000,0,0,-38000,TPEX
2026-01-02,9949,1000,0,0,1000,TPEX
2026-01-02,9950,-4000,0,0,-4000,TPEX
2026-01-02,9951,2000,0,0,2000,TPEX
2026-01-02,9960,0,0,0,0,TPEX
2026-01-02,9962,1000,0,0,1000,TPEX
2026-01-05,1240,1000,0,0,1000,TPEX
2026-01-05,1264,-6000,0,0,-6000,TPEX
2026-01-05,1294,-8000,0,0,-8000,TPEX
2026-01-05,1295,-52000,0,-161,-52161,TPEX
2026-01-05,1336,-25000,0,1,-24999,TPEX
2026-01-05,1565,-122000,0,-1327,-123327,TPEX
2026-01-05,1569,-107000,0,420,-106580,TPEX
2026-01-05,1570,-46000,0,-8,-46008,TPEX
2026-01-05,1580,-12280,0,-2000,-14280,TPEX
2026-01-05,1584,134000,0,-490,133510,TPEX
2026-01-05,1586,-112000,0,-10000,-122000,TPEX
2026-01-05,1591,-31800,0,-462,-32262,TPEX
2026-01-05,1593,1000,0,0,1000,TPEX
2026-01-05,1595,163000,0,3836,166836,TPEX
2026-01-05,1599,-3000,0,0,-3000,TPEX
2026-01-05,1742,0,0,0,0,TPEX
2026-01-05,1777,-6000,0,0,-6000,TPEX
2026-01-05,1781,-2000,0,-1,-2001,TPEX
2026-01-05,1784,-144000,0,-58131,-202131,TPEX
2026-01-05,1785,-606144,0,-369231,-975375,TPEX
2026-01-05,1788,-5000,0,0,-5000,TPEX
2026-01-05,1796,2000,0,0,2000,TPEX
2026-01-05,1799,-41000,0,-117,-41117,TPEX
2026-01-05,1815,-3837673,-238000,-58548,-4134221,TPEX
2026-01-05,2061,38000,0,0,38000,TPEX
2026-01-05,2063,-5000,0,0,-5000,TPEX
2026-01-05,2064,1000,0,0,1000,TPEX
2026-01-05,2065,0,0,0,0,TPEX
2026-01-05,2066,-11000,0,0,-11000,TPEX
2026-01-05,2067,-29000,0,0,-29000,TPEX
2026-01-05,2070,-87000,0,27003,-59997,TPEX
2026-01-05,2230,-96000,0,-47984,-143984,TPEX
2026-01-05,2596,-20000,0,-11000,-31000,TPEX
2026-01-05,2640,-2000,0,22000,20000,TPEX
2026-01-05,2641,-1861000,0,-728,-1861728,TPEX
2026-01-05,2643,1000,0,0,1000,TPEX
2026-01-05,2718,-10000,0,-517,-10517,TPEX
2026-01-05,2719,0,0,0,0,TPEX
2026-01-05,2726,-7000,0,0,-7000,TPEX
2026-01-05,2729,-2000,0,0,-2000,TPEX
2026-01-05,2732,-17000,0,0,-17000,TPEX
2026-01-05,2734,-97000,0,183,-96817,TPEX
2026-01-05,2736,-24000,0,367,-23633,TPEX
2026-01-05,2743,-61000,0,-234,-61234,TPEX
2026-01-05,2745,-37000,0,3236,-33764,TPEX
2026-01-05,2751,1000,0,0,1000,TPEX
2026-01-05,2754,-1000,0,0,-1000,TPEX
2026-01-05,2755,-16000,0,-7000,-23000,TPEX
2026-01-05,2756,-33000,0,-29,-33029,TPEX
2026-01-05,2916,-1000,0,0,-1000,TPEX
2026-01-05,2926,0,0,0,0,TPEX
2026-01-05,2937,0,0,22,22,TPEX
2026-01-05,2947,-3000,0,0,-3000,TPEX
2026-01-05,2948,-87,0,0,-87,TPEX
2026-01-05,3066,-19000,0,656,-18344,TPEX
2026-01-05,3071,-113000,0,941,-112059,TPEX
2026-01-05,3073,-27016,0,-421,-27437,TPEX
2026-01-05,3078,-223700,-345000,-20194,-588894,TPEX
2026-01-05,3081,-73000,0,82000,9000,TPEX
2026-01-05,3083,-29000,0,-794,-29794,TPEX
2026-01-05,3086,-36000,0,-1224,-37224,TPEX
2026-01-05,3088,-111000,0,207,-110793,TPEX
2026-01-05,3093,-32000,0,0,-32000,TPEX
2026-01-05,3095,0,0,41,41,TPEX
2026-01-05,3105,3182170,0,386433,3568603,TPEX
2026-01-05,3114,8000,0,0,8000,TPEX
2026-01-05,3118,-1000,0,0,-1000,TPEX
2026-01-05,3122,-3000,0,35,-2965,TPEX
2026-01-05,3128,30000,0,0,30000,TPEX
2026-01-05,3131,372916,89000,112347,574263,TPEX
2026-01-05,3141,-151000,0,-5243,-156243,TPEX
2026-01-05,3147,-17000,0,-25,-17025,TPEX
2026-01-05,3152,-322000,0,11077,-310923,TPEX
2026-01-05,3162,-704000,0,-80,-704080,TPEX
2026-01-05,3163,-3523008,-256000,83070,-3695938,TPEX
2026-01-05,3169,-101000,0,-5792,-106792,TPEX
2026-01-05,3171,-2000,0,0,-2000,TPEX
2026-01-05,3176,-188000,0,0,-188000,TPEX
2026-01-05,3178,-11000,0,-1327,-12327,TPEX
2026-01-05,3188,-140000,0,-18914,-158914,TPEX
2026-01-05,3191,4000,0,9,4009,TPEX
2026-01-05,3205,-16000,0,0,-16000,TPEX
2026-01-05,3206,-19000,0,0,-19000,TPEX
2026-01-05,3207,-229000,0,922,-228078,TPEX
2026-01-05,3211,-347940,-530000,-120631,-998571,TPEX
2026-01-05,3213,-202000,0,-4413,-206413,TPEX
2026-01-05,3217,-408000,0,-1656,-409656,TPEX
2026-01-05,3218,-56000,0,-13808,-69808,TPEX
2026-01-05,3219,108200,0,-2078,106122,TPEX
2026-01-05,3221,-348000,0,-1637,-349637,TPEX
2026-01-05,3224,18000,0,0,18000,TPEX
2026-01-05,3226,0,0,0,0,TPEX
2026-01-05,3227,-595896,92000,15058,-488838,TPEX
2026-01-05,3228,81000,0,61,81061,TPEX
2026-01-05,3230,2000,0,-1342,658,TPEX
2026-01-05,3232,2000,0,0,2000,TPEX
2026-01-05,3234,-634000,0,-64205,-698205,TPEX
2026-01-05,3236,482500,0,3112,485612,TPEX
2026-01-05,3252,-1000,0,7,-993,TPEX
2026-01-05,3259,-6000,0,0,-6000,TPEX
2026-01-05,3260,1170893,514838,24196,1709927,TPEX
2026-01-05,3264,-1007100,232380,259304,-515416,TPEX
2026-01-05,3265,490000,0,-127522,362478,TPEX
2026-01-05,3268,-21000,0,-5,-21005,TPEX
2026-01-05,3272,-24000,0,0,-24000,TPEX
2026-01-05,3276,-2000,0,0,-2000,TPEX
2026-01-05,3284,-21000,0,39,-20961,TPEX
2026-01-05,3285,-4000,0,0,-4000,TPEX
2026-01-05,3287,-37000,0,802,-36198,TPEX
2026-01-05,3288,0,0,796,796,TPEX
2026-01-05,3289,-51900,0,-17886,-69786,TPEX
2026-01-05,3290,-131000,0,267,-130733,TPEX
2026-01-05,3293,-315490,57000,-63962,-322452,TPEX
2026-01-05,3294,-152000,0,152189,189,TPEX
2026-01-05,3297,20000,0,-195,19805,TPEX
2026-01-05,3303,-78000,0,-4,-78004,TPEX
2026-01-05,3306,-214000,0,-36,-214036,TPEX
2026-01-05,3310,4000,0,-5000,-1000,TPEX
2026-01-05,3313,-235000,0,-2,-235002,TPEX
2026-01-05,3317,-96000,0,-2694,-98694,TPEX
2026-01-05,3322,-100000,0,0,-100000,TPEX
2026-01-05,3323,-215860,0,-21815,-237675,TPEX
2026-01-05,3324,185011,10000,96483,291494,TPEX
2026-01-05,3325,-129000,0,-250,-129250,TPEX
2026-01-05,3332,-30000,0,0,-30000,TPEX
2026-01-05,3339,16000,0,-108,15892,TPEX
2026-01-05,3349,437000,0,0,437000,TPEX
2026-01-05,3354,-12000,0,-11000,-23000,TPEX
2026-01-05,3357,1577750,0,56066,1633816,TPEX
2026-01-05,3360,-116000,0,-14727,-130727,TPEX
2026-01-05,3362,-8000,0,-3341,-11341,TPEX
2026-01-05,3363,-437996,0,-1841,-439837,TPEX
2026-01-05,3372,-353999,0,-4125,-358124,TPEX
2026-01-05,3373,-25000,0,-36,-25036,TPEX
2026-01-05,3374,962253,0,69903,1032156,TPEX
2026-01-05,3379,-52000,0,0,-52000,TPEX
2026-01-05,3388,-6000,0,-6000,-12000,TPEX
2026-01-05,3390,-167000,0,576,-166424,TPEX
2026-01-05,3402,-729977,0,-30725,-760702,TPEX
2026-01-05,3426,1000,0,0,1000,TPEX
2026-01-05,3430,-64900,0,-780,-65680,TPEX
2026-01-05,3434,-128000,0,0,-128000,TPEX
2026-01-05,3438,161000,0,0,161000,TPEX
2026-01-05,3441,-31000,0,28,-30972,TPEX
2026-01-05,3444,23000,0,-2000,21000,TPEX
2026-01-05,3455,-469075,0,30150,-438925,TPEX
2026-01-05,3465,-3000,0,0,-3000,TPEX
2026-01-05,3466,-61000,0,441,-60559,TPEX
2026-01-05,3467,-10000,0,23,-9977,TPEX
2026-01-05,3479,-223000,0,-15362,-238362,TPEX
2026-01-05,3483,-233000,0,-1711,-234711,TPEX
2026-01-05,3484,-119000,0,-110,-119110,TPEX
2026-01-05,3489,-9000,0,0,-9000,TPEX
2026-01-05,3490,-252000,0,242,-251758,TPEX
2026-01-05,3491,94092,102000,30097,226189,TPEX
2026-01-05,3492,-27000,0,1000,-26000,TPEX
2026-01-05,3498,-85000,0,801,-84199,TPEX
2026-01-05,3499,21000,0,-607,20393,TPEX
2026-01-05,3508,-35000,0,0,-35000,TPEX
2026-01-05,3511,-163100,0,-492,-163592,TPEX
2026-01-05,3512,-3000,0,0,-3000,TPEX
2026-01-05,3516,-7000,0,0,-7000,TPEX
2026-01-05,3520,-47999,0,0,-47999,TPEX
2026-01-05,3521,29000,0,-100,28900,TPEX
2026-01-05,3522,-31000,0,0,-31000,TPEX
2026-01-05,3523,-6000,0,1,-5999,TPEX
2026-01-05,3526,-186000,-24000,2777,-207223,TPEX
2026-01-05,3527,-29000,0,0,-29000,TPEX
2026-01-05,3529,349741,-299000,11441,62182,TPEX
2026-01-05,3531,-1000,0,0,-1000,TPEX
2026-01-05,3537,-366000,0,-825,-366825,TPEX
2026-01-05,3540,-167000,0,2479,-164521,TPEX
2026-01-05,3541,0,0,0,0,TPEX
2026-01-05,3546,-34000,0,10001,-23999,TPEX
2026-01-05,3548,-274000,0,-4079,-278079,TPEX
2026-01-05,3551,-576850,30000,-13415,-560265,TPEX
2026-01-05,3552,-115000,0,-7411,-122411,TPEX
2026-01-05,3555,-82000,0,0,-82000,TPEX
2026-01-05,3556,-59000,0,0,-59000,TPEX
2026-01-05,3558,-68000,0,606,-67394,TPEX
2026-01-05,3564,-196000,0,-2493,-198493,TPEX
2026-01-05,3567,2000,0,0,2000,TPEX
2026-01-05,3570,-18000,0,0,-18000,TPEX
2026-01-05,3577,-21000,0,-906,-21906,TPEX
2026-01-05,3580,-495972,0,5678,-490294,TPEX
2026-01-05,3581,182000,0,-339,181661,TPEX
2026-01-05,3587,17424,-20000,-4971,-7547,TPEX
2026-01-05,3594,-198000,0,-241,-198241,TPEX
2026-01-05,3597,-5000,0,0,-5000,TPEX
2026-01-05,3609,-98000,0,6000,-92000,TPEX
2026-01-05,3611,-10000,0,-21000,-31000,TPEX
2026-01-05,3615,-455000,0,-323,-455323,TPEX
2026-01-05,3623,-60000,0,59871,-129,TPEX
2026-01-05,3624,542000,0,-234127,307873,TPEX
2026-01-05,3625,-94000,0,-2,-94002,TPEX
2026-01-05,3628,77000,0,-1000,76000,TPEX
2026-01-05,3630,-445000,0,329,-444671,TPEX
2026-01-05,3631,-6000,0,0,-6000,TPEX
2026-01-05,3646,-5000,0,0,-5000,TPEX
2026-01-05,3663,-123000,0,-598642,-721642,TPEX
2026-01-05,3664,-8000,0,0,-8000,TPEX
2026-01-05,3666,-18000,0,0,-18000,TPEX
2026-01-05,3672,2000,0,0,2000,TPEX
2026-01-05,3675,-68000,0,-20581,-88581,TPEX
2026-01-05,3680,1180870,1057000,169739,2407609,TPEX
2026-01-05,3684,-4000,0,6000,2000,TPEX
2026-01-05,3685,-88000,0,0,-88000,TPEX
2026-01-05,3687,-109000,0,-2000,-111000,TPEX
2026-01-05,3689,883710,0,46372,930082,TPEX
2026-01-05,3691,88000,0,-40306,47694,TPEX
2026-01-05,3693,-103000,-30000,-5028,-138028,TPEX
2026-01-05,3707,-1864990,0,-22910,-1887900,TPEX
2026-01-05,3709,-556000,0,170080,-385920,TPEX
2026-01-05,3710,-67000,0,0,-67000,TPEX
2026-01-05,3713,0,0,0,0,TPEX
2026-01-05,4102,9000,0,0,9000,TPEX
2026-01-05,4105,15000,0,-12203,2797,TPEX
2026-01-05,4107,-23000,0,209,-22791,TPEX
2026-01-05,4109,-224999,0,-705,-225704,TPEX
2026-01-05,4111,-61000,0,0,-61000,TPEX
2026-01-05,4113,42000,0,0,42000,TPEX
2026-01-05,4114,-107000,0,-165,-107165,TPEX
2026-01-05,4116,-13000,0,0,-13000,TPEX
2026-01-05,4120,1000,0,0,1000,TPEX
2026-01-05,4121,23001,0,0,23001,TPEX
2026-01-05,4123,539496,-95000,-36135,408361,TPEX
2026-01-05,4126,-14000,0,0,-14000,TPEX
2026-01-05,4127,-2000,0,0,-2000,TPEX
2026-01-05,4128,-304000,0,-13800,-317800,TPEX
2026-01-05,4129,43000,0,-19445,23555,TPEX
2026-01-05,4130,288000,0,-2873,285127,TPEX
2026-01-05,4138,-9000,0,0,-9000,TPEX
2026-01-05,4139,-5000,0,0,-5000,TPEX
2026-01-05,4147,-30000,0,1489,-28511,TPEX
2026-01-05,4153,-2000,0,6,-1994,TPEX
2026-01-05,4157,528000,0,8078,536078,TPEX
2026-01-05,4160,-2000,0,0,-2000,TPEX
2026-01-05,4161,-33000,0,0,-33000,TPEX
2026-01-05,4162,-110000,0,-2021,-112021,TPEX
2026-01-05,4163,-1000,-2000,-351,-3351,TPEX
2026-01-05,4166,111000,0,0,111000,TPEX
2026-01-05,4167,-362999,0,-550,-363549,TPEX
2026-01-05,4168,-37000,0,0,-37000,TPEX
2026-01-05,4171,-19000,0,-10,-19010,TPEX
2026-01-05,4173,-161000,0,-3000,-164000,TPEX
2026-01-05,4174,-199040,0,-132,-199172,TPEX
2026-01-05,4175,0,0,0,0,TPEX
2026-01-05,4188,-1000,0,0,-1000,TPEX
2026-01-05,4198,0,0,59,59,TPEX
2026-01-05,4205,-7000,0,0,-7000,TPEX
2026-01-05,4207,-73000,0,-4000,-77000,TPEX
2026-01-05,4303,-180900,0,-31019,-211919,TPEX
2026-01-05,4305,-1000,0,0,-1000,TPEX
2026-01-05,4401,-23000,0,0,-23000,TPEX
2026-01-05,4402,-2000,0,-101,-2101,TPEX
2026-01-05,4406,1000,0,0,1000,TPEX
2026-01-05,4413,2000,0,0,2000,TPEX
2026-01-05,4416,-3000,0,0,-3000,TPEX
2026-01-05,4417,-60000,0,-123623,-183623,TPEX
2026-01-05,4419,-1000,0,100,-900,TPEX
2026-01-05,4420,-14850,0,-637,-15487,TPEX
2026-01-05,4432,2000,0,0,2000,TPEX
2026-01-05,4433,9000,0,-50,8950,TPEX
2026-01-05,4442,-5000,0,-1000,-6000,TPEX
2026-01-05,4502,-6000,0,0,-6000,TPEX
2026-01-05,4503,-74000,0,-4990,-78990,TPEX
2026-01-05,4506,-90000,0,-148,-90148,TPEX
2026-01-05,4510,-127000,0,-1695,-128695,TPEX
2026-01-05,4513,5000,0,0,5000,TPEX
2026-01-05,4523,-78000,0,-175,-78175,TPEX
2026-01-05,4527,0,0,-909,-909,TPEX
2026-01-05,4528,0,0,0,0,TPEX
2026-01-05,4533,-661000,0,-7218,-668218,TPEX
2026-01-05,4534,-111000,0,-306,-111306,TPEX
2026-01-05,4535,0,0,-2000,-2000,TPEX
2026-01-05,4538,-3000,0,0,-3000,TPEX
2026-01-05,4541,48000,0,-3676,44324,TPEX
2026-01-05,4542,-54000,0,0,-54000,TPEX
2026-01-05,4543,-16000,0,-217,-16217,TPEX
2026-01-05,4549,1000,0,-1657,-657,TPEX
2026-01-05,4550,-3000,0,0,-3000,TPEX
2026-01-05,4554,-4000,0,12,-3988,TPEX
2026-01-05,4556,0,0,-942,-942,TPEX
2026-01-05,4558,-4000,0,481,-3519,TPEX
2026-01-05,4561,-49000,0,-1715,-50715,TPEX
2026-01-05,4563,-333000,0,2353,-330647,TPEX
2026-01-05,4568,1000,0,0,1000,TPEX
2026-01-05,4577,-129000,0,-555,-129555,TPEX
2026-01-05,4580,-2000,0,0,-2000,TPEX
2026-01-05,4702,-11000,0,58,-10942,TPEX
